-3.581698,1.038323,-1.71334,-0.749504,-0.300331,2.058554,-0.930486,-2.625841,2.000905,-1.821549,24
-0.531696,-0.51202,2.914921,-0.184308,-1.439587,-2.038553,-1.531469,0.532105,0.677653,-1.467317,25
-1.285506,-1.105224,0.656331,1.01114,0.482058,0.250761,-0.286974,-0.516892,-0.537611,-1.810222,26
-5.440454,-3.162445,3.002757,1.09447,-1.103631,1.295278,-3.096548,6.478431,1.399164,-2.220369,27
-2.327981,0.021471,-4.616365,-0.777642,3.405684,-3.354062,0.224534,2.044257,-5.745275,3.636481,28
0.229579,-5.342181,0.70993,3.724699,2.71061,-3.878479,1.107798,-0.106477,4.796612,-0.585528,29
-3.688945,3.736364,-0.592166,-0.340498,4.374767,-4.755545,1.29238,1.94902,-1.445627,-0.813791,30
-2.268686,6.134144,-0.899431,-9.244137,1.571266,-1.263354,2.626122,-2.346892,-1.939303,-1.391344,31
0.553704,-7.090964,-7.181923,7.075698,5.446069,0.261575,1.644253,-1.080132,1.981788,-3.525761,32
-0.394047,-3.018952,-3.299883,4.030177,5.571521,-7.812624,-1.352112,5.619981,-5.016836,6.227397,33
3.416363,-1.205127,4.961145,-0.980357,-3.656089,-0.666696,-7.694672,6.540892,3.887155,-6.866825,34
4.412788,-5.421903,2.41908,0.083247,-2.490237,2.944018,-1.711981,2.511144,0.165347,-0.379726,35
0.834868,-3.228876,-4.447558,0.18116,3.31382,4.950014,-4.136481,-0.921394,0.782303,-1.233485,36
-0.63344,-0.307193,-0.732505,-0.72882,0.040756,-0.579345,-1.197525,-0.603702,-1.575404,-0.872679,37
1.558336,-1.799912,-4.258225,-2.378494,3.732452,-1.659834,-1.893508,1.302654,0.338757,-1.826638,38
5.385236,9.942422,-1.558404,4.923205,3.389909,-0.091978,0.63015,0.473771,-1.213035,2.482314,39
-2.268927,-3.828943,2.798999,4.108379,-7.338244,3.439309,6.745725,-7.153164,2.00592,0.296179,40
-0.429805,-1.800166,-1.526238,-3.341843,0.313793,1.39192,2.205288,-3.162809,-3.609812,1.170629,41
-0.231437,-0.270534,2.297405,1.776628,-3.687939,1.080423,-0.478973,-0.88719,-1.095645,0.071697,42
-2.008621,-1.623453,3.057354,1.448669,-0.417792,0.984615,-1.884509,-0.670905,1.157489,0.40571,43
-2.216891,0.734086,5.169066,-1.769164,3.287769,-1.568531,2.071444,4.565499,-1.695178,0.175442,44
0.945815,4.162289,2.349279,-2.642057,-4.042236,0.71172,5.02262,4.954811,0.923985,-0.907001,45
0.924123,0.416569,0.570894,2.603952,-0.644728,2.350444,0.75667,-1.423961,-2.630277,-2.00878,46
1.302394,-0.342472,0.927386,-3.025855,0.01466,1.696058,-4.586289,-0.437834,2.871265,-3.059533,47
5.501786,-2.330715,6.545209,-1.219876,-1.150606,-0.799995,0.603542,-0.074803,2.378475,1.823272,48
-2.074047,1.190103,1.375991,0.654396,5.138379,3.934412,-0.617146,-4.937321,3.259328,1.197049,49
-0.636312,-2.783535,3.141836,0.297345,-0.879484,1.149242,-3.386441,-0.070364,-0.981666,0.944432,50
2.221399,-3.89209,-2.281002,-0.281409,3.269503,1.029616,-0.51091,2.824835,-1.505909,-2.601603,51
-3.169985,0.786559,2.985372,-2.76192,-7.471006,2.716109,1.073393,-2.135214,0.268293,2.579443,52
-1.270615,-4.500925,8.174173,2.52693,-2.026233,6.489724,5.326162,-3.877772,-2.153174,7.21545,53
-3.20404,-5.419282,9.109397,-0.484114,-8.882876,0.855169,-4.274929,-1.051626,-0.2591,4.801268,54
2.233015,2.392444,-1.247757,4.376486,2.099761,1.806665,-1.969468,-5.467377,2.039241,2.830969,55
-2.234466,-3.767917,-0.418536,1.552696,-4.636312,-2.165485,2.737286,-0.535746,-1.973793,0.204878,56
0.326022,-2.153435,1.998283,-1.017455,-0.677533,-2.610151,-2.503729,1.017842,-1.747617,0.902235,57
-3.052316,0.032861,-0.357405,-1.563824,-1.38046,2.766527,-3.418543,-4.007309,1.324694,-0.745156,58
2.522821,-0.523278,2.243531,-5.223106,0.539005,-2.367524,3.898588,0.34912,-6.474914,8.81715,59
11.101545,2.398693,-1.637748,1.764701,9.527402,1.097169,1.442952,4.253809,7.582798,0.735798,60
-2.305509,-2.782908,-0.376697,2.79944,1.866835,1.234483,-1.593695,-5.511319,-0.044288,3.656677,61
1.772004,0.353056,-5.052366,-0.135351,-1.222392,-4.617357,4.949235,1.140052,0.52164,-3.082636,62
4.261426,0.196435,-5.686722,-6.7409,6.481665,-2.943776,-4.444615,0.847394,1.62502,-6.127169,63
2.934802,0.103768,-0.536886,-7.802406,2.18442,2.874104,-4.006407,-2.938147,-4.753361,-0.430174,64
0.359236,0.445718,2.303701,1.848709,1.976521,4.004582,0.272024,3.544948,0.521316,-4.1313,65
-4.243958,1.311709,-0.321324,-1.141496,0.773477,0.769643,1.991015,0.43703,1.210556,-1.889149,66
0.960028,-8.523067,-4.774609,3.844208,2.885258,-2.112532,-0.601504,3.236803,-1.933487,-1.099576,67
-4.594755,2.640307,4.247603,-0.404553,1.966757,-0.747638,1.459511,3.082085,0.760894,-1.496836,68
-2.673126,-1.714394,-1.823679,0.946147,-3.607244,-2.81692,2.656364,-0.9429,0.796419,-1.499087,69
0.943972,-2.1763,-4.207601,-2.076647,-1.244101,1.304818,1.223104,-0.612784,-2.402865,-1.196866,70
-2.151644,-0.073777,-0.013684,-1.384203,-1.443685,-0.294588,1.131694,-1.807227,0.227071,-1.574795,71
4.755589,5.310787,-4.657298,-8.007552,3.870541,3.633396,-0.169062,-3.893418,0.094455,3.010143,72
2.453886,0.300538,2.099894,-1.247148,0.078163,0.098842,-2.723073,4.209729,-0.05318,-0.745584,73
0.627201,-0.607766,1.709233,1.30859,-0.143988,-1.963555,-2.078231,0.209125,4.56384,1.610024,74
0.80516,-2.811533,1.059734,-1.175762,-2.931929,0.471378,0.784801,-1.122601,-0.662195,-0.568664,75
-3.799107,-0.989484,1.305294,5.847702,2.445799,-2.866281,1.624847,-1.791266,-2.313599,3.112945,76
-0.022442,7.448976,-0.783989,-7.328592,2.418239,-0.478894,3.060345,1.149629,1.209344,-1.347858,77
2.016163,-3.879053,1.284339,-3.617148,-5.433741,1.565445,3.757527,4.625372,3.367506,1.051166,78
3.684241,-1.713495,2.695987,-0.961975,0.141696,1.701092,-3.78943,-1.541331,0.717405,1.414632,79
1.803252,1.503706,-4.466184,3.399236,3.115822,-1.5244,3.672826,1.264581,1.684994,1.382059,80
0.238338,0.944229,0.548114,-4.002222,2.382415,-0.684392,4.827669,5.673516,-0.034697,0.99966,81
1.198366,-1.777495,0.719652,-0.93486,0.638071,-1.18444,0.957103,-2.029943,2.29296,-1.636992,82
2.70552,-1.426701,-0.395165,0.209983,1.364674,-0.121691,2.013675,2.383729,-3.443905,0.772489,83
-0.859077,2.593146,1.867047,0.642003,-3.545664,-0.929332,0.44834,1.354168,0.981339,2.36635,84
-2.674012,-0.829012,1.61793,0.744656,-0.667642,3.459418,1.07743,-2.349224,-3.858706,-0.638778,85
1.202183,-3.971659,-5.427787,-1.468373,2.466834,3.757177,-2.232062,-4.02569,0.384113,2.516305,86
-0.681481,-6.387141,5.597622,8.153488,-1.612906,-6.168531,3.09979,0.105735,-1.054912,1.933671,87
1.738888,1.030404,0.098549,-1.516271,-2.241073,0.008013,-0.950202,0.8595,0.992821,2.915006,88
-0.467545,-0.697385,1.451081,0.497296,0.018086,3.668435,0.207114,-0.312371,1.263483,-0.525445,89
3.461992,9.117173,5.193273,-1.348826,-1.468043,2.337518,7.59538,-1.146173,-3.366205,-2.462635,90
-6.424054,0.662294,0.516959,1.889576,4.690267,0.016308,-2.513115,-4.953454,-2.845873,4.08866,91
-4.359854,-0.499524,-6.973732,4.426585,10.131159,-3.199229,3.352213,6.544245,-0.297552,0.921391,92
-0.489795,-2.754868,-2.412625,3.387202,-0.421549,3.14195,1.314734,-0.225954,0.807099,0.971253,93
-2.664064,2.224308,2.023662,-3.211906,3.055722,-0.565024,-2.850986,1.814183,-2.216867,-1.037458,94
-1.848161,1.300687,3.443144,-1.041961,-0.613845,-1.383049,-1.316328,0.303947,-1.032144,2.834041,95
1.019117,2.176111,1.420949,0.868223,0.678626,-1.936611,1.044795,0.787976,-0.470297,-0.17171,96
-4.032223,-2.872263,-1.011309,-0.139384,-0.064786,-1.862172,-4.070617,-2.689989,-1.777769,2.158069,97
1.506975,4.92671,-1.368346,-0.46354,-2.722342,-0.558494,7.223103,-3.01153,-1.265571,1.947505,98
-0.699162,1.501409,-1.621589,0.111495,-0.647895,1.682983,0.317108,-1.54457,1.444525,-3.131508,99
-2.441624,-1.127049,0.063452,-0.758581,-0.555488,-1.433441,3.509954,-3.311405,-0.241814,0.575189,100
2.02477,-5.361425,-2.332072,2.968672,-2.663989,1.532564,-3.764541,1.53495,2.138145,-2.283755,101
-1.019966,1.233182,0.433187,-6.885287,5.877183,-4.537844,-0.502172,1.205886,-3.150001,-2.14946,102
0.551559,-0.738085,-0.688855,-0.044456,-0.99922,-1.661748,0.414563,1.712872,-0.087127,-0.235355,103
4.491593,0.157764,0.397867,0.644048,5.74348,5.25084,2.564079,5.633392,1.894736,2.2514,104
2.468841,1.828309,-1.051483,-0.057046,-3.546993,0.178563,3.957948,-2.715779,1.214136,5.1033,105
-1.50034,-3.366633,-1.070845,-2.468394,0.324983,3.361493,-0.558067,-0.283477,1.818024,-2.737312,106
-2.71691,3.512374,2.695717,-5.453964,2.038245,-9.092468,1.644601,1.113543,15.543681,4.784157,107
-0.145335,1.733109,-3.280915,-1.244699,0.669316,-2.412553,1.507569,0.593648,-0.645229,-1.117131,108
-0.344886,-3.094581,-0.371725,1.619053,1.581843,-0.6398,3.641247,0.164933,1.117016,-1.536539,109
-0.479205,4.549364,1.450349,1.867828,1.062714,-1.033751,1.438453,1.269534,1.138081,1.061415,110
1.222907,1.083506,4.695714,-1.144429,1.184402,2.302763,0.566608,1.066239,0.773907,5.73271,111
-1.049566,-2.811992,-0.252724,-0.827402,2.05832,0.793859,-2.02639,-2.15238,-0.315099,-1.821174,112
0.476079,-3.55156,-0.809899,-0.670078,-0.723264,0.993532,-1.908655,-0.81264,-0.543905,0.54145,113
-2.449083,2.745412,4.17695,-1.86648,3.218546,-3.420966,-1.666978,2.827358,3.524173,4.824797,114
0.506108,-1.436616,-1.277546,3.854323,-0.064448,0.696707,1.417093,-4.415904,-4.980194,5.020696,115
-2.377728,-4.390985,-4.369069,-2.967835,-3.897701,-3.419604,-2.868788,-1.504534,-2.579648,-2.201197,116
2.671441,0.77282,-1.492179,-1.59607,1.9299,-0.691322,0.2982,-2.623059,-0.387652,1.67231,117
0.929943,4.041736,1.674947,-4.313814,3.754137,6.353821,1.952781,-0.40363,-2.167048,-0.739775,118
-6.814316,0.36161,-1.21952,3.785515,-1.722728,-4.373689,-1.678524,1.596132,-0.368134,-0.425755,119
-0.500592,2.666541,-3.718409,-7.150627,7.969737,0.024124,3.336145,0.81365,-1.629317,2.103144,120
-3.766719,5.579055,-3.860546,-4.482814,8.408929,-0.294688,4.503087,2.506003,-3.941872,5.198043,121
-1.641773,-0.716162,-0.145891,0.61229,-1.56091,3.003547,3.290623,-3.17552,-1.740821,2.512932,122
-3.865344,1.535877,0.674513,1.78711,-3.174283,-8.015843,0.456974,-2.60457,-4.378758,0.759824,123
3.023738,4.892311,-3.732164,-2.887234,-1.292587,-0.65518,-0.275452,-5.017337,-0.555536,4.215722,124
3.893101,1.576306,1.459132,-2.896051,-6.751208,4.134606,-2.698858,-2.893548,6.657258,-6.703519,125
8.734463,4.044553,-4.199244,3.98568,1.487654,-0.220882,-0.130547,-2.700473,-2.756099,7.248856,126
-0.24225,-0.147349,2.697021,-2.599371,0.945864,-1.204655,-2.165463,2.320685,-3.458752,3.134434,127
1.611886,-1.435456,-1.571942,3.252818,-2.973205,-2.657891,1.653708,2.398241,0.196089,1.14171,128
-0.031147,-1.317939,-0.911356,1.767065,-0.697644,-3.438996,0.87676,0.353481,-1.851363,2.062938,129
-0.951298,3.530727,0.885955,-1.314711,-2.167681,4.172391,8.198454,0.416339,-2.045905,2.505977,130
-4.61161,3.017637,-3.984822,-1.916768,-0.626968,0.798352,-3.305689,-1.065687,-2.403983,0.31561,131
-0.191472,1.439169,-3.357222,-0.014316,-0.834974,0.426219,-0.802261,2.890727,-2.700991,2.080817,132
2.277248,-1.711543,-2.194979,-0.555988,0.933227,-4.98583,-1.714897,2.42105,2.018547,-0.94186,133
-3.617123,-3.587306,-0.584909,-3.214653,2.978977,1.398805,-0.625466,-3.961707,-7.984612,1.622799,134
0.8361,-2.678399,-1.108616,-1.378545,0.126171,0.548573,1.295927,-0.778047,-1.209371,-3.825549,135
4.927469,2.130791,-1.153725,-8.147615,6.090908,4.734313,-2.354936,-4.471099,-7.138213,2.35036,136
-1.763486,4.760997,2.238216,-5.771083,-1.581689,6.220927,-1.139139,0.199102,0.5945,-3.855372,137
-1.734266,0.599566,3.133686,2.268483,-3.981766,1.109187,-1.353126,3.984694,-5.422185,3.582888,138
-3.057624,2.695109,0.921128,4.604351,-2.634415,1.818751,5.36702,0.697094,-2.640187,1.011682,139
1.141042,-1.516472,-0.289488,-0.454523,2.902301,0.670153,-1.970762,2.016736,-3.047571,-0.412621,140
0.712614,2.037731,1.421436,0.947831,-5.458398,2.988623,-2.80093,1.767791,4.262466,1.833303,141
1.941607,-1.988513,-1.111947,-0.473659,2.18498,-2.173228,-0.336873,-0.595366,-1.191215,1.603605,142
-2.626786,0.931762,0.259658,-3.692946,4.245447,-4.797281,3.206669,0.107837,-3.770761,4.15041,143
-3.860279,-2.011058,0.926486,5.626512,-4.258528,-4.800184,8.933173,-5.178571,-1.957929,-2.470163,144
-4.296357,0.470237,-2.949701,-2.193488,5.231504,-3.233454,5.612588,0.1625,-3.33743,4.165886,145
0.441142,-2.303429,0.473961,4.80809,-1.033292,-1.428639,-1.867285,1.038067,-1.211692,1.267002,146
6.8076,-2.389156,1.378783,1.904895,-1.544042,3.171076,2.224002,2.530938,-0.710111,-1.491278,147
5.448244,0.753036,-2.071928,-3.322372,15.348311,1.499909,-2.200104,-2.215431,-0.214418,7.600173,148
1.250081,0.681552,-3.635997,0.852113,0.696742,1.401492,-2.218038,-3.29922,-3.846044,2.714943,149
3.388725,4.132877,-0.548995,5.283663,2.213112,-3.77528,-0.049209,2.265188,3.821301,-1.478918,150
0.427849,-0.703818,-1.025457,0.054662,-0.154591,1.306284,-1.191484,0.748812,0.864814,0.11016,151
-0.391104,2.606704,-0.261299,0.448137,3.730659,-1.022435,0.521175,1.961378,-2.280121,-1.750384,152
5.193379,-0.112616,-4.242124,1.048625,0.205698,0.172113,1.726831,-1.857996,0.10841,2.198779,153
0.125004,-0.36277,2.407077,-0.794133,-2.612237,3.239079,1.334567,-3.748073,-1.238208,0.573198,154
4.834679,0.520454,-1.693641,2.675178,-2.144193,-1.99548,5.054188,-1.543217,-4.578125,1.671431,155
-0.947998,-0.472205,-0.869989,-1.046747,-0.780634,-0.920746,-0.50345,-0.846153,-1.119076,-0.573521,156
-2.781206,2.717978,-0.082235,-0.111154,0.00701,-1.623233,-0.931007,-0.504396,3.541631,-1.773335,157
-0.004746,-2.465474,-2.115391,-0.034586,-2.384681,1.134733,-0.053476,-0.612382,-1.352241,-1.50916,158
4.158381,0.525713,-1.992014,0.583347,1.927548,-1.580298,0.633097,-1.452394,-0.323595,1.347294,159
1.749446,0.533582,0.677291,0.111978,3.863663,2.65137,0.96374,0.450732,-2.719645,3.388284,160
0.001781,-0.071723,-1.300829,-0.575772,0.373298,0.023106,-0.353278,-2.328759,-1.900683,0.409083,161
5.616291,-0.626227,0.305456,3.324216,-0.29053,-1.527788,0.111328,0.900233,0.3388,4.019295,162
0.754206,4.0222,3.488612,2.249173,-3.245543,15.908705,-3.83879,-3.787728,4.06094,-1.588819,163
0.662813,-0.483348,-0.647069,1.127971,2.235431,-2.532786,-1.541905,-2.82518,3.288778,3.241521,164
6.24498,2.569472,-1.978325,1.173574,0.89316,-0.458471,-0.301504,-0.54819,4.014952,-2.129762,165
-0.009523,3.304993,-1.704147,1.665267,-4.367489,-1.108542,6.272079,2.850335,-1.703127,1.047051,166
-4.194394,-1.578496,3.248374,-2.343778,0.028759,0.637629,1.295922,-0.373889,-1.789028,0.393864,167
-3.261606,5.756787,-0.971324,-4.024573,1.25257,-3.748568,4.449899,2.196178,-5.31168,0.179961,168
-2.132016,0.431157,0.505205,-0.135625,-0.501853,-1.505529,-0.436266,-1.592951,-0.423607,-1.132532,169
-0.07123,1.402128,-0.485689,1.100406,-2.521092,-0.807709,3.758033,-3.912473,-0.599211,1.500819,170
-3.939374,0.389752,-1.708448,-2.011309,2.019599,1.405712,-2.145545,-0.446506,-1.272709,-0.393426,171
5.743162,-0.406092,-3.564577,2.675694,25.806197,-2.128981,-4.815826,10.558516,-2.588996,-0.162856,172
3.136673,0.442068,0.94905,5.732587,-4.312959,-4.890319,-1.306721,10.73804,5.525607,-5.349958,173
-0.240733,-0.267486,-1.522768,-4.489231,0.213124,-3.985919,4.664882,2.215736,-4.422295,2.337503,174
-0.855777,3.821159,-0.844488,-2.995817,2.350689,1.147762,0.756383,-1.068678,0.598147,-0.23384,175
2.170503,0.153295,-8.998474,4.61837,-0.141783,-2.675197,3.4201,-0.338299,-6.767528,4.214515,176
2.889288,5.579754,1.162527,-0.348707,-0.683686,-1.166356,1.729115,2.492976,4.285962,5.392331,177
-2.532467,-0.9083,1.634731,-2.209205,2.393722,0.741302,-0.504624,-3.775466,2.408405,-0.206382,178
-2.750502,2.50832,-0.331577,-5.738781,2.656039,1.320815,-0.048644,-1.243264,5.779189,-1.921491,179
-1.142193,-3.561702,0.277448,-6.002701,1.677963,0.668095,-8.137356,0.279329,1.267123,-2.606928,180
-2.700417,-2.154189,-0.839325,-3.386502,0.621708,-0.897802,-1.087403,3.395335,-2.122079,-0.328544,181
-0.390072,0.628466,-4.952335,-5.341342,1.152307,6.77402,-0.589171,-2.03259,1.741525,3.101436,182
1.922273,2.007788,-2.795821,-1.947336,2.423154,-2.715203,-1.890631,-0.507276,1.07473,1.51186,183
-0.224224,2.084818,-1.944222,1.500435,-0.005533,-3.50512,4.858298,1.910002,-4.192048,-1.291297,184
-2.197611,0.470425,-3.832196,-2.963035,1.7598,-1.707349,-2.080506,1.806677,0.493307,-3.84775,185
0.579847,-7.234456,2.601006,2.143413,-2.678884,3.067237,-1.238526,1.005197,-2.311917,-1.49724,186
7.38387,-7.875823,-6.677171,5.247941,4.332293,-0.942797,2.242266,1.60272,-3.216663,-2.382939,187
1.28102,-2.477272,0.035119,4.991522,0.983164,0.679586,-1.086192,-5.844883,3.367471,-4.156209,188
2.717862,1.523156,2.45421,-0.653418,0.672482,-0.472193,-6.325699,1.611207,4.939459,5.393792,189
0.4558,2.370265,-1.371848,-2.102709,4.876594,-3.210249,2.954323,-1.157884,-2.160102,0.823623,190
5.413433,-1.143047,-0.203666,-1.755272,-1.713031,-2.433702,0.077885,5.440899,4.125534,-2.341836,191
-1.185605,2.285881,1.758593,-3.658144,-1.250878,-2.333567,-3.987084,1.195638,0.312981,1.867387,192
3.011298,0.166002,1.803113,0.928898,-4.051239,0.298528,4.325078,-1.952591,-2.742678,2.056303,193
2.958563,1.858918,-0.804909,-7.540085,-2.546724,8.456946,-5.606604,5.444894,8.261808,-5.028769,194
1.28968,2.070411,-1.81537,1.538236,-1.548313,1.154417,-2.414183,-2.522923,4.856896,-2.992929,195
-0.392055,2.116533,1.840963,-2.589747,7.497371,-1.273626,-6.69654,8.22849,-3.272108,-4.240544,196
-0.194016,-1.300728,-3.281625,1.152443,1.137065,2.572139,0.436882,-0.357908,0.497903,-3.197621,197
-2.8234,0.730369,-4.110242,-1.558779,4.241449,-5.368393,2.455248,3.945183,1.047749,-0.463506,198
0.360235,-2.834015,-3.752778,1.352278,1.662958,-3.682885,4.037754,-1.440835,-0.497524,-1.002905,199
-0.77905,-2.871389,-0.616094,-2.055242,-3.425721,1.4702,-1.741758,-1.52235,4.023767,-1.930875,200
-2.818217,-0.580517,3.790963,-0.2431,1.724426,-4.690814,1.069225,6.237661,-0.335405,1.585769,201
1.238529,0.411271,-0.348518,0.690007,2.645284,3.357775,0.818686,-3.274949,3.13885,-1.910772,202
-4.820919,-1.889601,0.061749,-0.603612,7.778766,1.189635,-6.241126,2.163547,-3.19597,-2.20858,203
1.538722,2.408065,-0.506025,-0.694041,-0.617177,-4.646138,1.28387,-1.16451,2.04031,2.652471,204
-1.989725,-1.904329,-2.811363,-2.973471,2.485094,-3.724005,-5.75368,-3.232432,0.777882,3.604888,205
-2.564443,2.165848,2.652453,-0.652742,-4.556201,1.538834,-4.457976,-0.572182,2.386589,-0.279983,206
-2.709388,2.830263,6.051921,-2.907879,-1.226433,0.4266,-2.901859,-0.866397,-1.100525,-2.94169,207
1.255625,-0.497368,-0.852957,0.477806,4.588657,12.511571,-4.122373,0.803909,3.218328,0.290751,208
-1.813653,-2.877929,1.764437,-1.996268,-5.651557,3.306622,-0.082176,-0.431121,0.322402,0.584825,209
-0.767656,0.498923,1.483034,-0.638231,-0.600431,-0.642554,0.778317,3.296428,-3.355272,-5.168805,210
-3.987255,2.578545,1.886377,-6.636521,4.109468,-0.255506,-6.406953,-0.848154,3.933647,2.242712,211
0.790214,-0.377699,-0.940495,-1.459647,-2.638192,-0.988754,0.494766,-2.854222,1.060159,4.834268,212
4.872413,0.880643,0.734801,-0.660424,3.96002,0.181749,1.250852,3.167101,-0.456841,0.301638,213
-5.979929,7.032022,-5.954793,-1.234598,4.118533,0.219792,1.516969,4.391093,-0.359761,-1.207986,214
-0.204426,0.695795,-1.445663,-1.009172,-0.508128,-2.972978,1.261571,-0.335397,2.33769,-3.469592,215
-1.306406,-1.178417,0.11089,-2.138059,-0.876912,0.658331,-2.858494,0.32851,-0.477914,-0.416352,216
-2.837989,-1.308095,0.631599,2.253785,-1.509785,0.030745,0.389216,-2.396691,-1.750866,1.366222,217
6.392482,1.502805,-3.432568,4.809753,2.329033,-3.896177,4.714054,1.682108,-1.177301,-5.152225,218
1.265731,-0.548531,0.749798,1.615659,-2.607405,-4.277791,0.017489,2.223881,0.096769,0.099455,219
4.160703,0.369667,-2.539812,-5.870107,-0.262852,0.070087,-6.095778,2.985235,3.624704,-4.374513,220
-0.328037,0.837918,0.944193,-3.676023,-0.558396,1.549573,-0.697042,0.543854,-0.436693,0.239292,221
-2.552102,-3.114498,0.313637,4.693958,-0.178875,-4.617787,-3.323427,-0.704121,-1.05178,3.452581,222
-2.03731,1.371534,-0.134291,-1.488699,0.846553,-0.596968,-0.299208,-0.62053,-0.605491,-1.976073,223
-4.153325,-1.193634,1.85269,-2.380382,0.578241,1.190303,1.366526,-1.086627,1.208897,-4.084093,224
-2.509669,1.054008,-0.43452,-1.7612,-4.02177,3.075619,1.872098,-3.467258,0.21792,0.503461,225
1.338441,-1.11567,-0.409406,3.754375,-0.380083,-3.464244,3.132288,0.531214,-1.84204,-3.082809,226
-0.732652,1.103162,-4.5219,0.622306,3.833086,-3.856707,1.639658,0.390435,-3.559238,-0.578594,227
1.636875,2.708669,-0.802758,-2.553433,-3.939608,5.090049,1.704084,-0.815466,7.01827,-7.1135,228
-4.709881,1.617938,1.804752,-4.445011,-5.318114,3.154658,-0.913916,-4.856015,4.07261,-0.559422,229
-4.310437,-0.022568,-3.765553,0.241301,0.369534,-1.145414,-1.7571,0.188388,-0.46376,-0.764798,230
-0.031251,-1.123081,5.861099,3.011529,1.775211,-0.150866,1.200311,-0.834124,-3.952772,-1.195363,231
-0.927913,-0.949968,-0.69747,-0.123355,-3.324017,-3.310188,5.794564,-3.951811,1.043417,3.578447,232
-1.822703,-2.612559,1.864473,2.115422,0.276887,-6.523801,2.307036,-2.599265,-6.022805,1.78199,233
-4.601207,-2.23179,1.343898,8.321178,0.682896,-3.263043,1.007342,-0.25468,-3.643478,-3.701928,234
-2.560279,0.48067,-1.047519,0.143993,2.385882,3.199558,3.180799,-6.839565,-4.963744,2.661043,235
2.542308,-2.067124,0.980145,-1.491146,-2.198683,1.310766,3.936394,-3.209423,-0.483063,3.303603,236
4.554554,-3.877518,-0.40519,-0.913752,-5.636529,-0.815801,4.420434,3.256513,-0.785814,0.345146,237
0.311366,-4.391493,5.847142,-0.657177,-5.5307,5.076963,-2.280994,-0.312985,0.815581,-1.343565,238
4.883509,-1.648875,-7.59211,2.790492,0.996317,-1.572379,1.184082,-0.535481,-1.923968,-0.898384,239
0.37979,0.876727,-1.07611,2.247957,1.746399,-1.079217,-3.453859,1.348474,-0.158711,-0.905029,240
-0.522138,0.039072,4.293445,0.680556,-2.75992,4.084631,-4.284381,-1.833771,1.346742,-0.78574,241
-5.684432,4.344417,0.648256,-5.426522,1.075007,7.006583,-0.779436,-4.90981,4.146982,3.144846,242
3.243579,-1.510924,-1.110871,3.860277,-0.175026,-0.853923,2.059152,4.004975,0.270343,-0.300079,243
